Date,AAPL,ABT,ACN,ADBE,AMZN,BMY,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,IBM,INTC,JNJ,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,RTX,T,TMO,TXN,UNH,VZ,WMT,XOM,CL=F,GLD,SLV
2015-09-10,25.444509506225586,36.546878814697266,83.28453826904297,78.69999694824219,26.11199951171875,44.29494857788086,130.66000366210938,23.229812622070312,118.44538879394531,69.540771484375,19.780845642089844,52.084991455078125,35.55055618286133,95.42802429199219,32.51668167114258,93.11488342285156,79.14503479003906,94.45237731933594,23.11640167236328,73.03953552246094,28.83172607421875,89.37445831298828,68.37413787841797,84.90118408203125,76.71327209472656,56.359737396240234,38.22270584106445,38.07358169555664,19.13422966003418,99.4800033569336,50.07322311401367,0.5489356517791748,32.597633361816406,70.69414520263672,22.029285430908203,53.41987991333008,42.702735900878906,46.41726303100586,12.605335235595703,118.88753509521484,37.39231872558594,102.24437713623047,28.910581588745117,17.925500869750977,48.88138961791992,45.91999816894531,106.37999725341797,13.989999771118164
2015-09-11,25.815208435058594,36.792667388916016,83.74909973144531,79.19000244140625,26.472000122070312,44.649322509765625,131.3699951171875,23.176401138305664,119.32518005371094,69.84989166259766,19.60006332397461,52.174476623535156,35.876930236816406,97.17662811279297,32.727439880371094,93.88751983642578,79.20069885253906,95.20828247070312,23.27435302734375,73.20496368408203,28.862009048461914,89.01758575439453,69.18611907958984,86.4822006225586,78.45293426513672,56.27119064331055,38.09107971191406,38.24066925048828,19.23456573486328,97.51000213623047,50.726470947265625,0.5506375432014465,32.86630630493164,71.12891387939453,22.26564598083496,53.498085021972656,42.185646057128906,46.889564514160156,12.593793869018555,119.88250732421875,37.518516540527344,103.9343032836914,29.082286834716797,18.073667526245117,48.99596405029297,44.630001068115234,106.16000366210938,13.949999809265137
2015-09-14,26.0638370513916,36.58926010131836,83.02649688720703,78.45999908447266,26.069000244140625,44.61161804199219,130.89999389648438,23.11066246032715,119.40980529785156,69.69034576416016,19.359018325805664,52.16071319580078,35.848026275634766,96.562744140625,32.58610153198242,93.31008911132812,78.8826675415039,94.09706115722656,23.21117401123047,73.51219940185547,28.839298248291016,88.71173095703125,69.26224517822266,86.09403228759766,78.09854888916016,55.32931900024414,38.27389144897461,37.85370635986328,19.29075050354004,95.69000244140625,50.75823974609375,0.5516099333763123,32.554283142089844,70.80282592773438,22.090063095092773,53.216583251953125,41.915523529052734,46.63563919067383,12.528356552124023,119.1606674194336,37.72357177734375,103.14627838134766,29.031410217285156,17.97023582458496,48.861167907714844,44.0,106.22000122070312,13.789999961853027
2015-09-15,26.283090591430664,37.13170623779297,84.5147705078125,79.52999877929688,26.118499755859375,45.305267333984375,132.25999450683594,23.47633171081543,120.49263000488281,71.06639862060547,19.569927215576172,53.12446594238281,36.52143478393555,96.20001220703125,33.21538162231445,94.48937225341797,79.7571792602539,95.31161499023438,23.479692459106445,74.3629379272461,29.142066955566406,89.80776977539062,70.167236328125,87.20172882080078,79.08113098144531,56.295345306396484,39.158721923828125,38.680419921875,19.310823440551758,99.16000366210938,51.64285659790039,0.5576874017715454,32.926979064941406,71.47048950195312,22.40071678161621,54.30344009399414,42.34771728515625,47.067317962646484,12.647672653198242,122.01873779296875,38.094261169433594,105.0988540649414,29.489307403564453,17.981414794921875,49.11056900024414,44.59000015258789,105.9000015258789,13.770000457763672
2015-09-16,26.31247901916504,37.174076080322266,85.13416290283203,80.52999877929688,26.36949920654297,46.451271057128906,132.5800018310547,23.722843170166016,121.49087524414062,71.67465209960938,19.63772201538086,54.39803695678711,36.880859375,96.69296264648438,33.23785400390625,95.82318115234375,80.26602935791016,95.880126953125,23.511280059814453,74.52838134765625,29.634084701538086,91.29461669921875,71.42747497558594,87.78866577148438,79.48382568359375,56.448307037353516,39.39271545410156,38.961856842041016,19.567684173583984,104.08000183105469,52.432193756103516,0.5615772008895874,33.1696662902832,72.25460815429688,22.407470703125,54.811676025390625,42.6024169921875,47.70719909667969,12.678466796875,123.17951202392578,38.40975570678711,106.07955932617188,29.374820709228516,18.084854125976562,50.081180572509766,47.150001525878906,107.30999755859375,14.220000267028809
2015-09-17,25.749652862548828,37.49614334106445,84.76426696777344,80.30999755859375,26.943500518798828,46.88856506347656,131.47000122070312,24.018661499023438,121.27096557617188,72.1134033203125,19.494604110717773,54.666507720947266,36.409881591796875,96.91617584228516,33.54500198364258,95.89639282226562,79.92416381835938,95.70574951171875,23.463897705078125,74.70953369140625,29.808177947998047,90.95479583740234,76.10472106933594,88.2430648803711,78.79926300048828,57.003761291503906,39.45853042602539,38.91788864135742,19.806486129760742,104.20999908447266,52.29155731201172,0.5666825771331787,31.843564987182617,72.48751831054688,22.61006736755371,54.921142578125,42.432613372802734,47.38724136352539,12.616883277893066,125.0816421508789,37.97595977783203,107.92707824707031,28.764301300048828,18.023353576660156,50.18904113769531,46.900001525878906,108.41000366210938,14.420000076293945
2015-09-18,25.64341163635254,36.7248649597168,83.90396118164062,81.25,27.01300048828125,48.50956726074219,129.10000610351562,23.591365814208984,119.96815490722656,71.19602966308594,19.238496780395508,53.516868591308594,35.616661071777344,95.65123748779297,33.00811767578125,93.62728881835938,77.94451904296875,93.3605728149414,22.918960571289062,73.56732940673828,29.50539779663086,89.32344055175781,74.844482421875,87.23957061767578,78.16300201416016,56.617347717285156,38.120338439941406,38.24066925048828,19.52353858947754,102.62000274658203,52.19175720214844,0.5661963820457458,31.53155517578125,72.23908233642578,22.18461036682129,54.68656921386719,42.0235710144043,46.24966812133789,12.528356552124023,122.69178009033203,37.699913024902344,107.2353286743164,28.344572067260742,17.707441329956055,48.98923873901367,44.68000030517578,109.20999908447266,14.470000267028809
2015-09-21,26.041234970092773,36.699432373046875,84.67821502685547,83.31999969482422,27.41950035095215,47.28816604614258,130.97999572753906,23.78447151184082,121.15251159667969,71.93391418457031,19.238496780395508,53.757808685302734,35.70342254638672,96.18141174316406,33.310768127441406,94.81471252441406,77.70602416992188,94.63328552246094,23.029531478881836,73.36250305175781,29.664350509643555,89.42542266845703,74.083251953125,88.09161376953125,78.84757995605469,56.54488754272461,37.27939224243164,38.79475402832031,19.67604637145996,100.30000305175781,52.87675476074219,0.5720309615135193,31.921585083007812,72.75148010253906,21.89421844482422,55.241729736328125,41.977256774902344,46.493431091308594,12.532207489013672,123.22830200195312,37.423866271972656,108.5224609375,28.490848541259766,17.813676834106445,49.46780776977539,46.68000030517578,108.52999877929688,14.489999771118164
2015-09-22,25.632116317749023,36.00444030761719,84.0243911743164,84.66000366210938,26.920000076293945,46.813175201416016,129.3000030517578,23.710512161254883,120.67877197265625,71.4453125,18.937179565429688,53.17955780029297,35.35224533081055,95.32571411132812,32.62255859375,94.18032836914062,76.3544921875,93.30886840820312,22.64253807067871,73.44915008544922,29.361587524414062,87.87905883789062,74.2608871459961,87.16383361816406,78.28379821777344,56.464412689208984,37.103885650634766,38.61005783081055,19.475379943847656,98.47000122070312,52.60911560058594,0.5564721822738647,31.36686134338379,71.71118927001953,21.786165237426758,54.88206100463867,41.62996292114258,44.79214096069336,12.420585632324219,122.1748046875,36.7613639831543,107.63809204101562,28.25554084777832,17.77733612060547,49.02967834472656,45.83000183105469,107.79000091552734,14.140000343322754
2015-09-23,25.840068817138672,35.76711654663086,84.18782806396484,85.5,26.803499221801758,46.54927444458008,129.16000366210938,23.57082176208496,123.03059387207031,71.78433990478516,19.04264259338379,52.401641845703125,35.39356994628906,94.47002410888672,32.62705612182617,94.48125457763672,75.20170593261719,92.8114242553711,22.697826385498047,73.25220489501953,29.338878631591797,85.5085220336914,73.32206726074219,87.23011779785156,78.42877197265625,56.083988189697266,37.31595230102539,38.58367919921875,19.461328506469727,98.06999969482422,52.36414337158203,0.5591461658477783,31.19353485107422,71.73444366455078,22.029285430908203,54.93679428100586,41.33667755126953,44.16240692138672,12.393643379211426,121.56025695800781,36.737709045410156,107.94459533691406,27.9693660736084,17.813676834106445,48.73308181762695,44.47999954223633,108.22000122070312,14.119999885559082
